0.25; 5.801122804349745e-09; 5.801122804349745e-09; 5.801122804349745e-09
0.125; 2.0367019182288e-10; 2.0367019182288e-10; 2.0367019182288e-10
0.0625; 6.677991493120317e-12; 6.677991493120317e-12; 6.677991493120317e-12
0.03125; 2.133848653329551e-13; 2.133848653329551e-13; 2.133848653329551e-13
0.015625; 7.216449660063518e-15; 7.216449660063518e-15; 7.216449660063518e-15
0.0078125; 1.110223024625157e-16; 1.110223024625157e-16; 1.110223024625157e-16
0.00390625; 1.110223024625157e-16; 1.110223024625157e-16; 1.110223024625157e-16
0.001953125; 9.992007221626409e-16; 9.992007221626409e-16; 9.992007221626409e-16
0.0009765625; 7.771561172376096e-16; 7.771561172376096e-16; 7.771561172376096e-16
0.00048828125; 1.443289932012704e-15; 1.443289932012704e-15; 1.443289932012704e-15
0.000244140625; 2.331468351712829e-15; 2.331468351712829e-15; 2.331468351712829e-15
0.0001220703125; 4.329869796038111e-15; 4.329869796038111e-15; 4.329869796038111e-15
